StationCode,isSWMP,DateTimeStamp,F_Record,ATemp,F_ATemp,RH,F_RH,BP,F_BP,WSpd,F_WSpd,MaxWSpd,Wdir,F_Wdir,SDWDir,F_SDWDir,TotPAR,F_TotPAR,TotPrcp,F_TotPrcp,TotSoRad,F_TotSoRad,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor
niwolmet  ,P,7/5/2023 15:30,,26.6,<0> ,89,<0> ,1016,<0> ,2,<0> ,4.2,28,<0> ,16,<0> ,783.9,<0> ,0,<0> ,420,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 15:45,,,,,,,,,,,,,,,,,,,,,29.5,<0> ,51.98,<0> ,34.1,<0> ,48.4,<0> ,3.1,<0> ,0.67,<0> ,0.65,<3> ,7.4,<0> ,13,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 15:45,,26.9,<0> ,88,<0> ,1015,<0> ,1.7,<0> ,2.6,59,<0> ,14,<0> ,809.5,<0> ,0,<0> ,439,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 16:00,,,,,,,,,,,,,,,,,,,,,29.8,<0> ,51.73,<0> ,33.9,<0> ,55.4,<0> ,3.5,<0> ,0.64,<0> ,0.62,<3> ,7.4,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 16:00,,27.2,<0> ,84,<0> ,1015,<0> ,2.3,<0> ,4.1,67,<0> ,17,<0> ,647,<0> ,0,<0> ,348,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 16:15,,,,,,,,,,,,,,,,,,,,,29.9,<0> ,51.76,<0> ,33.9,<0> ,53.2,<0> ,3.4,<0> ,0.67,<0> ,0.65,<3> ,7.4,<0> ,13,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 16:15,,27.2,<0> ,83,<0> ,1015,<0> ,3.1,<0> ,4.4,70,<0> ,10,<0> ,559.4,<0> ,0,<0> ,309,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 16:30,,,,,,,,,,,,,,,,,,,,,29.7,<0> ,51.83,<0> ,34,<0> ,53,<0> ,3.3,<0> ,0.75,<0> ,0.73,<3> ,7.4,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 16:30,,27.1,<0> ,82,<0> ,1015,<0> ,2.1,<0> ,2.8,67,<0> ,8,<0> ,181.8,<0> ,0,<0> ,93,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 16:45,,,,,,,,,,,,,,,,,,,,,29.6,<0> ,51.91,<0> ,34,<0> ,50.1,<0> ,3.2,<0> ,0.84,<0> ,0.82,<3> ,7.4,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 16:45,,27.1,<0> ,82,<0> ,1015,<0> ,1.5,<0> ,2.2,61,<0> ,13,<0> ,92.4,<0> ,0,<0> ,44,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 17:00,,,,,,,,,,,,,,,,,,,,,29.6,<0> ,51.99,<0> ,34.1,<0> ,48.5,<0> ,3.1,<0> ,0.93,<0> ,0.91,<3> ,7.4,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 17:00,,26.9,<0> ,82,<0> ,1015,<0> ,2,<0> ,2.8,102,<0> ,12,<0> ,55.1,<0> ,0,<0> ,24,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 17:15,,,,,,,,,,,,,,,,,,,,,29.5,<0> ,51.79,<0> ,33.9,<0> ,52.7,<0> ,3.3,<0> ,1.01,<0> ,0.99,<3> ,7.4,<0> ,12,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 17:15,,26.7,<0> ,83,<0> ,1015,<0> ,1.7,<0> ,3.2,114,<0> ,8,<0> ,39,<0> ,0,<0> ,17,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 17:30,,,,,,,,,,,,,,,,,,,,,29.6,<0> ,51.08,<0> ,33.4,<0> ,61,<0> ,3.9,<0> ,1.1,<0> ,1.08,<3> ,7.5,<0> ,13,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 17:30,,26.7,<0> ,84,<0> ,1015,<0> ,1,<0> ,1.5,86,<0> ,21,<0> ,37.1,<0> ,0,<0> ,16,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 17:45,,,,,,,,,,,,,,,,,,,,,29.7,<0> ,51.45,<0> ,33.7,<0> ,59.1,<0> ,3.7,<0> ,1.21,<0> ,1.19,<3> ,7.4,<0> ,12,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 17:45,,26.6,<0> ,85,<0> ,1015,<0> ,0.4,<0> ,1.1,350,<0> ,17,<0> ,32.3,<0> ,0,<0> ,14,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 18:00,,,,,,,,,,,,,,,,,,,,,29.7,<0> ,51.3,<0> ,33.6,<0> ,61.1,<0> ,3.9,<0> ,1.31,<0> ,1.29,<3> ,7.5,<0> ,12,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 18:00,,26.6,<0> ,87,<0> ,1015,<0> ,0.2,<0> ,0.5,302,<0> ,20,<0> ,24.3,<0> ,0,<0> ,10,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 18:15,,,,,,,,,,,,,,,,,,,,,29.7,<0> ,51.82,<0> ,33.9,<0> ,60.4,<0> ,3.8,<0> ,1.42,<0> ,1.4,<3> ,7.5,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 18:15,,26.4,<0> ,89,<0> ,1015,<0> ,0.4,<0> ,0.8,360,<0> ,18,<0> ,21.7,<0> ,0,<0> ,9,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 18:30,,,,,,,,,,,,,,,,,,,,,29.7,<0> ,52.42,<0> ,34.4,<0> ,62.6,<0> ,3.9,<0> ,1.52,<0> ,1.5,<3> ,7.5,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 18:30,,25.9,<0> ,91,<0> ,1015,<0> ,0.8,<0> ,1.4,20,<0> ,22,<0> ,19.8,<0> ,0.3,<0> ,9,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 18:45,,,,,,,,,,,,,,,,,,,,,29.6,<0> ,52.73,<0> ,34.6,<0> ,66.5,<0> ,4.2,<0> ,1.62,<0> ,1.6,<3> ,7.5,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 18:45,,25.9,<0> ,93,<0> ,1015,<0> ,1.3,<0> ,1.8,38,<0> ,14,<0> ,17,<0> ,0.3,<0> ,7,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 19:00,,,,,,,,,,,,,,,,,,,,,29.6,<0> ,52.7,<0> ,34.6,<0> ,68.4,<0> ,4.3,<0> ,1.7,<0> ,1.68,<3> ,7.6,<0> ,13,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 19:00,,25.8,<0> ,94,<0> ,1015,<0> ,1.3,<0> ,2.1,8,<0> ,9,<0> ,10.2,<0> ,0.3,<0> ,4,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 19:15,,,,,,,,,,,,,,,,,,,,,29.5,<0> ,52.97,<0> ,34.8,<0> ,73,<0> ,4.6,<0> ,1.79,<0> ,1.77,<3> ,7.6,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 19:15,,25.7,<0> ,95,<0> ,1015,<0> ,1.5,<0> ,2.4,29,<0> ,11,<0> ,4.3,<0> ,0,<0> ,2,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 19:30,,,,,,,,,,,,,,,,,,,,,29.2,<0> ,53.52,<0> ,35.2,<0> ,84.3,<0> ,5.3,<0> ,1.88,<0> ,1.85,<3> ,7.7,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 19:30,,25.7,<0> ,96,<0> ,1016,<0> ,1.5,<0> ,2.6,39,<0> ,9,<0> ,0.4,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 19:45,,,,,,,,,,,,,,,,,,,,,28.7,<0> ,54,<0> ,35.6,<0> ,88.7,<0> ,5.6,<0> ,1.98,<0> ,1.95,<3> ,7.8,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 19:45,,26,<0> ,96,<0> ,1016,<0> ,1.9,<0> ,2.8,50,<0> ,10,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 20:00,,,,,,,,,,,,,,,,,,,,,28.3,<0> ,54.29,<0> ,35.8,<0> ,88.1,<0> ,5.6,<0> ,2.07,<0> ,2.04,<3> ,7.8,<0> ,11,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 20:00,,26.1,<0> ,96,<0> ,1016,<0> ,1.1,<0> ,1.9,30,<0> ,17,<0> ,0,<0> ,0.3,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 20:15,,,,,,,,,,,,,,,,,,,,,28,<0> ,54.42,<0> ,35.9,<0> ,86.9,<0> ,5.6,<0> ,2.16,<0> ,2.13,<3> ,7.9,<0> ,10,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 20:15,,26.3,<0> ,96,<0> ,1016,<0> ,1.1,<0> ,2.1,56,<0> ,18,<0> ,0,<0> ,0.3,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 20:30,,,,,,,,,,,,,,,,,,,,,27.9,<0> ,54.47,<0> ,36,<0> ,86.6,<0> ,5.6,<0> ,2.24,<0> ,2.21,<3> ,7.9,<0> ,9,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 20:30,,26.6,<0> ,95,<0> ,1016,<0> ,1.6,<0> ,2.8,63,<0> ,32,<0> ,0,<0> ,0.5,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 20:45,,,,,,,,,,,,,,,,,,,,,27.7,<0> ,54.5,<0> ,36,<0> ,86.3,<0> ,5.6,<0> ,2.32,<0> ,2.29,<3> ,7.9,<0> ,8,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 20:45,,26.1,<0> ,95,<0> ,1016,<0> ,0.9,<0> ,1.6,29,<0> ,15,<0> ,0,<0> ,0.3,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 21:00,,,,,,,,,,,,,,,,,,,,,27.7,<0> ,54.5,<0> ,36,<0> ,86,<0> ,5.5,<0> ,2.4,<0> ,2.38,<3> ,7.9,<0> ,8,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 21:00,,26.1,<0> ,96,<0> ,1015,<0> ,0.7,<0> ,1.5,100,<0> ,15,<0> ,0,<0> ,0.5,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 21:15,,,,,,,,,,,,,,,,,,,,,27.6,<0> ,54.5,<0> ,36,<0> ,85.9,<0> ,5.5,<0> ,2.47,<0> ,2.45,<3> ,7.9,<0> ,8,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 21:15,,26.2,<0> ,95,<0> ,1015,<0> ,0.9,<0> ,1.4,348,<0> ,60,<0> ,0,<0> ,0.3,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 21:30,,,,,,,,,,,,,,,,,,,,,27.6,<0> ,54.55,<0> ,36,<0> ,87,<0> ,5.6,<0> ,2.52,<0> ,2.5,<3> ,7.9,<0> ,7,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 21:30,,25.9,<0> ,96,<0> ,1015,<0> ,0.7,<0> ,1.1,4,<0> ,22,<0> ,0,<0> ,0.5,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 21:45,,,,,,,,,,,,,,,,,,,,,27.5,<0> ,54.57,<0> ,36.1,<0> ,87.1,<0> ,5.6,<0> ,2.57,<0> ,2.55,<3> ,7.9,<0> ,6,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 21:45,,26.1,<0> ,96,<0> ,1015,<0> ,2.1,<0> ,3.8,78,<0> ,12,<0> ,0,<0> ,0.3,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 22:00,,,,,,,,,,,,,,,,,,,,,27.5,<0> ,54.57,<0> ,36.1,<0> ,87.2,<0> ,5.6,<0> ,2.59,<0> ,2.57,<3> ,7.9,<0> ,5,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 22:00,,26.4,<0> ,96,<0> ,1015,<0> ,3.1,<0> ,4,89,<0> ,6,<0> ,0,<0> ,0.3,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 22:15,,,,,,,,,,,,,,,,,,,,,27.5,<0> ,54.59,<0> ,36.1,<0> ,87.5,<0> ,5.7,<0> ,2.59,<0> ,2.57,<3> ,7.9,<0> ,5,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 22:15,,26.7,<0> ,95,<0> ,1015,<0> ,3.6,<0> ,4.9,109,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 22:30,,,,,,,,,,,,,,,,,,,,,27.5,<0> ,54.59,<0> ,36.1,<0> ,87.1,<0> ,5.6,<0> ,2.58,<0> ,2.56,<3> ,7.9,<0> ,5,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 22:30,,26.9,<0> ,94,<0> ,1015,<0> ,4.6,<0> ,6.3,109,<0> ,6,<0> ,0,<0> ,0.3,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 22:45,,,,,,,,,,,,,,,,,,,,,27.5,<0> ,54.58,<0> ,36.1,<0> ,86.6,<0> ,5.6,<0> ,2.57,<0> ,2.54,<3> ,7.9,<0> ,4,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 22:45,,26.7,<0> ,94,<0> ,1016,<0> ,4.7,<0> ,7.4,126,<0> ,17,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 23:00,,,,,,,,,,,,,,,,,,,,,27.5,<0> ,54.55,<0> ,36,<0> ,83.9,<0> ,5.4,<0> ,2.52,<0> ,2.49,<3> ,7.9,<0> ,4,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 23:00,,26.5,<0> ,93,<0> ,1016,<0> ,6.3,<0> ,8.9,157,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 23:15,,,,,,,,,,,,,,,,,,,,,27.5,<0> ,54.57,<0> ,36.1,<0> ,85.8,<0> ,5.5,<0> ,2.45,<0> ,2.42,<3> ,7.9,<0> ,5,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 23:15,,26.5,<0> ,92,<0> ,1016,<0> ,4.9,<0> ,7.1,162,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 23:30,,,,,,,,,,,,,,,,,,,,,27.5,<0> ,54.45,<0> ,36,<0> ,81.3,<0> ,5.3,<0> ,2.38,<0> ,2.35,<3> ,7.9,<0> ,5,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 23:30,,26.7,<0> ,92,<0> ,1016,<0> ,3.7,<0> ,5.1,177,<0> ,11,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/5/2023 23:45,,,,,,,,,,,,,,,,,,,,,27.6,<0> ,54.3,<0> ,35.9,<0> ,76.8,<0> ,5,<0> ,2.3,<0> ,2.28,<3> ,7.8,<0> ,4,<0> ,,<-1> 
niwolmet  ,P,7/5/2023 23:45,,26.7,<0> ,92,<0> ,1015,<0> ,3.8,<0> ,5.1,197,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 0:00,,,,,,,,,,,,,,,,,,,,,27.6,<0> ,54.29,<0> ,35.8,<0> ,72.6,<0> ,4.7,<0> ,2.24,<0> ,2.22,<3> ,7.8,<0> ,5,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 0:00,,26.6,<0> ,92,<0> ,1015,<0> ,3.8,<0> ,4.9,168,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 0:15,,,,,,,,,,,,,,,,,,,,,27.6,<0> ,54.27,<0> ,35.8,<0> ,70.7,<0> ,4.6,<0> ,2.17,<0> ,2.15,<3> ,7.8,<0> ,6,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 0:15,,26.7,<0> ,93,<0> ,1015,<0> ,3.6,<0> ,5.7,179,<0> ,14,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 0:30,,,,,,,,,,,,,,,,,,,,,27.7,<0> ,54.18,<0> ,35.8,<0> ,66.3,<0> ,4.3,<0> ,2.1,<0> ,2.08,<3> ,7.8,<0> ,6,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 0:30,,26.7,<0> ,93,<0> ,1015,<0> ,2.9,<0> ,4.1,211,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 0:45,,,,,,,,,,,,,,,,,,,,,27.8,<0> ,54.08,<0> ,35.7,<0> ,63.8,<0> ,4.1,<0> ,2.03,<0> ,2.01,<3> ,7.7,<0> ,7,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 0:45,,26.6,<0> ,93,<0> ,1015,<0> ,2.8,<0> ,5.1,199,<0> ,13,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 1:00,,,,,,,,,,,,,,,,,,,,,27.9,<0> ,53.98,<0> ,35.6,<0> ,60.9,<0> ,3.9,<0> ,1.96,<0> ,1.94,<3> ,7.7,<0> ,7,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 1:00,,26.3,<0> ,94,<0> ,1015,<0> ,3.4,<0> ,4.7,185,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 1:15,,,,,,,,,,,,,,,,,,,,,27.9,<0> ,53.85,<0> ,35.5,<0> ,56.3,<0> ,3.6,<0> ,1.89,<0> ,1.87,<3> ,7.6,<0> ,8,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 1:15,,26.3,<0> ,94,<0> ,1015,<0> ,3.3,<0> ,5.3,183,<0> ,10,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 1:30,,,,,,,,,,,,,,,,,,,,,28,<0> ,53.71,<0> ,35.4,<0> ,52.6,<0> ,3.4,<0> ,1.81,<0> ,1.79,<3> ,7.6,<0> ,9,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 1:30,,26.4,<0> ,94,<0> ,1015,<0> ,3.6,<0> ,5.3,179,<0> ,10,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 1:45,,,,,,,,,,,,,,,,,,,,,28.1,<0> ,53.56,<0> ,35.3,<0> ,48.7,<0> ,3.1,<0> ,1.74,<0> ,1.72,<3> ,7.5,<0> ,11,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 1:45,,26.5,<0> ,94,<0> ,1015,<0> ,4.2,<0> ,6.3,186,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 2:00,,,,,,,,,,,,,,,,,,,,,28.1,<0> ,53.41,<0> ,35.2,<0> ,47.2,<0> ,3,<0> ,1.66,<0> ,1.64,<3> ,7.5,<0> ,13,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 2:00,,26.4,<0> ,93,<0> ,1015,<0> ,4.4,<0> ,6.7,186,<0> ,10,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 2:15,,,,,,,,,,,,,,,,,,,,,28.1,<0> ,53.26,<0> ,35.1,<0> ,46.8,<0> ,3,<0> ,1.59,<0> ,1.58,<3> ,7.5,<0> ,12,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 2:15,,26.1,<0> ,93,<0> ,1014,<0> ,4.5,<0> ,6.3,182,<0> ,10,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 2:30,,,,,,,,,,,,,,,,,,,,,28.1,<0> ,53.18,<0> ,35,<0> ,45.8,<0> (CDA),2.9,<0> (CDA),1.51,<0> ,1.5,<3> ,7.5,<0> ,12,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 2:30,,26,<0> ,93,<0> ,1014,<0> ,3.5,<0> ,5.2,192,<0> ,12,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 2:45,,,,,,,,,,,,,,,,,,,,,28.1,<0> ,53.09,<0> ,34.9,<0> ,45,<0> (CDA),2.9,<0> (CDA),1.43,<0> ,1.42,<3> ,7.5,<0> ,13,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 2:45,,25.9,<0> ,93,<0> ,1014,<0> ,3.6,<0> ,5.2,200,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 3:00,,,,,,,,,,,,,,,,,,,,,28.1,<0> ,53.07,<0> ,34.9,<0> ,43.7,<0> (CDA),2.8,<0> (CDA),1.35,<0> ,1.34,<3> ,7.5,<0> ,15,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 3:00,,25.8,<0> ,93,<0> ,1014,<0> ,3.5,<0> ,4.9,196,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 3:15,,,,,,,,,,,,,,,,,,,,,28.1,<0> ,52.99,<0> ,34.9,<0> ,42.1,<0> (CDA),2.7,<0> (CDA),1.27,<0> ,1.26,<3> ,7.4,<0> ,14,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 3:15,,25.8,<0> ,93,<0> ,1014,<0> ,2.9,<0> ,4,191,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 3:30,,,,,,,,,,,,,,,,,,,,,28.1,<0> ,52.9,<0> ,34.8,<0> ,39.8,<0> (CDA),2.6,<0> (CDA),1.19,<0> ,1.18,<3> ,7.4,<0> ,12,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 3:30,,25.9,<0> ,92,<0> ,1014,<0> ,3.2,<0> ,4.7,200,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 3:45,,,,,,,,,,,,,,,,,,,,,28,<0> ,52.8,<0> ,34.7,<0> ,37.7,<0> (CDA),2.4,<0> (CDA),1.1,<0> ,1.09,<3> ,7.4,<0> ,11,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 3:45,,25.9,<0> ,92,<0> ,1014,<0> ,2.7,<0> ,4.1,208,<0> ,13,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 4:00,,,,,,,,,,,,,,,,,,,,,28,<0> ,52.74,<0> ,34.7,<0> ,35.9,<0> (CDA),2.3,<0> (CDA),1.02,<0> ,1.01,<3> ,7.4,<0> ,11,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 4:00,,25.9,<0> ,92,<0> ,1014,<0> ,1.8,<0> ,3,214,<0> ,10,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 4:15,,,,,,,,,,,,,,,,,,,,,28,<0> ,52.76,<0> ,34.7,<0> ,34.9,<0> (CDA),2.3,<0> (CDA),0.95,<0> ,0.94,<3> ,7.4,<0> ,10,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 4:15,,25.7,<0> ,92,<0> ,1014,<0> ,1.6,<0> ,3,203,<0> ,12,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 4:30,,,,,,,,,,,,,,,,,,,,,28,<0> ,52.66,<0> ,34.6,<0> ,33.2,<0> (CDA),2.2,<0> (CDA),0.89,<0> ,0.88,<3> ,7.3,<0> ,10,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 4:30,,25.8,<0> ,92,<0> ,1014,<0> ,2.3,<0> ,3.5,204,<0> ,10,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 4:45,,,,,,,,,,,,,,,,,,,,,27.9,<0> ,52.81,<0> ,34.7,<0> ,32.9,<0> (CDA),2.1,<0> (CDA),0.84,<0> ,0.83,<3> ,7.3,<0> ,12,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 4:45,,25.8,<0> ,92,<0> ,1014,<0> ,1.7,<0> ,3,200,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 5:00,,,,,,,,,,,,,,,,,,,,,27.9,<0> ,52.55,<0> ,34.5,<0> ,30.3,<0> (CDA),2,<0> (CDA),0.82,<0> ,0.81,<3> ,7.3,<0> ,9,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 5:00,,25.9,<0> ,93,<0> ,1014,<0> ,1.8,<0> ,3.2,211,<0> ,10,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 5:15,,,,,,,,,,,,,,,,,,,,,27.9,<0> ,52.47,<0> ,34.5,<0> ,29.9,<0> (CDA),1.9,<0> (CDA),0.81,<0> ,0.8,<3> ,7.3,<0> ,9,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 5:15,,25.9,<0> ,93,<0> ,1014,<0> ,2.1,<0> ,3.1,218,<0> ,8,<0> ,3,<0> ,0,<0> ,1,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,7/6/2023 5:30,,,,,,,,,,,,,,,,,,,,,27.8,<0> ,52.42,<0> ,34.5,<0> ,28.6,<0> (CDA),1.9,<0> (CDA),0.83,<0> ,0.82,<3> ,7.3,<0> ,9,<0> ,,<-1> 
niwolmet  ,P,7/6/2023 5:30,,25.7,<0> ,94,<0> ,1014,<0> ,1.6,<0> ,2.5,229,<0> ,11,<0> ,10.2,<0> ,0,<0> ,4,<0> ,,,,,,,,,,,,,,,,,,,,
